experiment_id,description,model,dataset,seed,window_number,y,start_unit,end_unit,num_users,num_impressions,avg_interactions_per_user,avg_interactions_per_item,user_activity_mean,user_activity_std,active_items,item_popularity_mean,item_popularity_std,timestamp_min,timestamp_max
E00_random_eb,E00 Random baseline on EB-NeRD,RANDOM,ebnerd,123,25,0.2951,289,336,115544,797412,6.9519057675,6.3982651224,6.9519659348,7.0804099755,2090,384.3306220096,1118.1581143468,1685430000.0,1685602799.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,42,1,0.2933,1,48,62253,107974,2.58144989,1.5429660496,2.5814913577,2.6133974707,3690,43.5509485095,243.3507627802,1573257602.0,1573430401.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,123,1,0.2985,1,48,62253,107974,2.58144989,1.5429660496,2.5814913577,2.6133974707,3690,43.5509485095,243.3507627802,1573257602.0,1573430401.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,42,2,0.293,13,60,90418,152769,2.4896923179,2.1613891236,2.4897198536,2.4534343949,4330,51.9891454965,381.032722886,1573300803.0,1573473601.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,123,2,0.2952,13,60,90418,152769,2.4896923179,2.1613891236,2.4897198536,2.4534343949,4330,51.9891454965,381.032722886,1573300803.0,1573473601.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,42,3,0.2936,25,72,101757,180539,2.6020028106,2.5421691374,2.6020283816,2.563885067,4752,55.718013468,418.350061071,1573344017.0,1573516800.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,123,3,0.2945,25,72,101757,180539,2.6020028106,2.5421691374,2.6020283816,2.563885067,4752,55.718013468,418.350061071,1573344017.0,1573516800.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,42,4,0.2954,37,84,119947,226421,2.8254395691,3.2539269529,2.8254631251,2.9223566968,5134,66.011492014,463.7432645456,1573387203.0,1573560001.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,123,4,0.2934,37,84,119947,226421,2.8254395691,3.2539269529,2.8254631251,2.9223566968,5134,66.011492014,463.7432645456,1573387203.0,1573560001.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,42,5,0.2964,49,96,127422,251097,2.9548508107,3.6150337968,2.9548740004,3.1085081076,5502,68.4320247183,461.8464667672,1573430402.0,1573603188.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,123,5,0.2977,49,96,127422,251097,2.9548508107,3.6150337968,2.9548740004,3.1085081076,5502,68.4320247183,461.8464667672,1573430402.0,1573603188.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,42,6,0.2957,61,108,126693,249805,3.0100084456,3.6614467317,3.0100322041,3.2318533613,5524,69.0345763939,387.6909364437,1573473602.0,1573646401.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,123,6,0.296,61,108,126693,249805,3.0100084456,3.6614467317,3.0100322041,3.2318533613,5524,69.0345763939,387.6909364437,1573473602.0,1573646401.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,42,7,0.2937,73,120,125478,248218,3.0260842538,3.6457005146,3.0261083705,3.3000095864,5432,69.9018777614,389.3402184793,1573516807.0,1573689601.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,123,7,0.2924,73,120,125478,248218,3.0260842538,3.6457005146,3.0261083705,3.3000095864,5432,69.9018777614,389.3402184793,1573516807.0,1573689601.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,42,8,0.2957,85,132,122579,240539,3.0189918338,3.5531242799,3.019016463,3.3364632107,5680,65.1522887324,311.7705015651,1573560002.0,1573732801.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,123,8,0.2954,85,132,122579,240539,3.0189918338,3.5531242799,3.019016463,3.3364632107,5680,65.1522887324,311.7705015651,1573560002.0,1573732801.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,42,9,0.2962,97,144,120671,236048,3.0159193178,3.4942583916,3.0159443109,3.3277567103,5497,66.2059305075,320.7806550426,1573603212.0,1573775994.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,123,9,0.2943,97,144,120671,236048,3.0159193178,3.4942583916,3.0159443109,3.3277567103,5497,66.2059305075,320.7806550426,1573603212.0,1573775994.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,42,10,0.2954,109,156,119494,232437,2.9773712488,3.4159497657,2.9773961655,3.2328687302,5306,67.052016585,337.5095686665,1573646403.0,1573819200.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,123,10,0.297,109,156,119494,232437,2.9773712488,3.4159497657,2.9773961655,3.2328687302,5306,67.052016585,337.5095686665,1573646403.0,1573819200.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,42,11,0.2935,121,168,113412,215629,2.9293284661,3.1897707197,2.9293542954,3.1648390832,4732,70.2073119189,362.1805222405,1573689603.0,1573862379.0
E00_random_mind,E00 random baseline on MIND,RANDOM,mind,123,11,0.2968,121,168,113412,215629,2.9293284661,3.1897707197,2.9293542954,3.1648390832,4732,70.2073119189,362.1805222405,1573689603.0,1573862379.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,1,0.3282,1,48,112778,757864,6.761265495,6.0738398305,6.7613254476,6.5401151513,1676,454.9653937947,1302.227366231,1684393200.0,1684565999.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,1,0.3275,1,48,112778,757864,6.761265495,6.0738398305,6.7613254476,6.5401151513,1676,454.9653937947,1302.227366231,1684393200.0,1684565999.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,2,0.3505,13,60,109799,726008,6.6514813432,5.8173838237,6.6515419224,6.4153520812,1629,448.3278084715,1282.1188989544,1684436400.0,1684609199.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,2,0.3495,13,60,109799,726008,6.6514813432,5.8173838237,6.6515419224,6.4153520812,1629,448.3278084715,1282.1188989544,1684436400.0,1684609199.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,3,0.3339,25,72,106697,691190,6.5162656869,5.5381147345,6.5163267601,6.2946355886,1597,435.3575453976,1221.6491683666,1684479600.0,1684652399.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,3,0.3339,25,72,106697,691190,6.5162656869,5.5381147345,6.5163267601,6.2946355886,1597,435.3575453976,1221.6491683666,1684479600.0,1684652399.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,4,0.3517,37,84,103659,672491,6.5225209581,5.3855920728,6.5225838816,6.2461793536,1584,426.8421717172,1237.9442107905,1684522800.0,1684695599.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,4,0.3526,37,84,103659,672491,6.5225209581,5.3855920728,6.5225838816,6.2461793536,1584,426.8421717172,1237.9442107905,1684522800.0,1684695599.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,5,0.33,49,96,106093,676431,6.412289218,5.4188956684,6.4123496588,6.2162377986,1630,417.3613496933,1186.6356825269,1684566000.0,1684738799.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,5,0.3298,49,96,106093,676431,6.412289218,5.4188956684,6.4123496588,6.2162377986,1630,417.3613496933,1186.6356825269,1684566000.0,1684738799.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,6,0.3346,61,108,114727,711401,6.2374506437,5.7001162957,6.2375050119,6.1068121534,1768,404.7533936652,1173.3006895889,1684609200.0,1684781999.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,6,0.3355,61,108,114727,711401,6.2374506437,5.7001162957,6.2375050119,6.1068121534,1768,404.7533936652,1173.3006895889,1684609200.0,1684781999.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,7,0.3256,73,120,114754,717848,6.2935583945,5.7527441016,6.2936132389,6.2171835311,1845,391.4422764228,1103.5303400621,1684652400.0,1684825199.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,7,0.3227,73,120,114754,717848,6.2935583945,5.7527441016,6.2936132389,6.2171835311,1845,391.4422764228,1103.5303400621,1684652400.0,1684825199.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,8,0.3263,85,132,114694,712163,6.2506408356,5.7105271543,6.2506953345,6.1926308245,1913,374.7574490329,1048.8968689244,1684695600.0,1684868399.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,8,0.3266,85,132,114694,712163,6.2506408356,5.7105271543,6.2506953345,6.1926308245,1913,374.7574490329,1048.8968689244,1684695600.0,1684868399.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,9,0.3259,97,144,113952,708875,6.2611889217,5.6831578277,6.261243868,6.2059614911,1937,368.3402168301,1033.7221154027,1684738800.0,1684911599.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,9,0.3263,97,144,113952,708875,6.2611889217,5.6831578277,6.261243868,6.2059614911,1937,368.3402168301,1033.7221154027,1684738800.0,1684911599.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,10,0.3301,109,156,111495,685339,6.1864119467,5.4942091093,6.1864674332,6.1226670413,1972,349.7738336714,982.7172184329,1684782000.0,1684954799.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,10,0.3302,109,156,111495,685339,6.1864119467,5.4942091093,6.1864674332,6.1226670413,1972,349.7738336714,982.7172184329,1684782000.0,1684954799.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,11,0.3292,121,168,111456,689037,6.2210468705,5.5230361154,6.2211026872,6.1413657376,1970,351.9659898477,1029.2640381674,1684825200.0,1684997999.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,11,0.3286,121,168,111456,689037,6.2210468705,5.5230361154,6.2211026872,6.1413657376,1970,351.9659898477,1029.2640381674,1684825200.0,1684997999.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,12,0.3366,133,180,119142,684153,5.7791123198,5.4844992114,5.7791608262,5.8046038866,2008,342.8959163347,1076.1810211401,1684868400.0,1685041199.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,12,0.3371,133,180,119142,684153,5.7791123198,5.4844992114,5.7791608262,5.8046038866,2008,342.8959163347,1076.1810211401,1684868400.0,1685041199.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,13,0.3162,145,192,121132,696751,5.790096754,5.5867040512,5.7901445542,5.7942657205,1986,353.1550855992,1105.3814600956,1684911600.0,1685084399.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,13,0.3167,145,192,121132,696751,5.790096754,5.5867040512,5.7901445542,5.7942657205,1986,353.1550855992,1105.3814600956,1684911600.0,1685084399.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,14,0.3278,157,204,121213,719332,5.9757451758,5.7696866387,5.9757944758,6.0095644358,2044,354.3727984344,1107.7804115788,1684954800.0,1685127599.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,14,0.328,157,204,121213,719332,5.9757451758,5.7696866387,5.9757944758,6.0095644358,2044,354.3727984344,1107.7804115788,1684954800.0,1685127599.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,15,0.3338,169,216,119199,699391,5.9095378317,5.6109588823,5.9095874092,5.9905353178,2004,351.50249501,1056.777942736,1684998000.0,1685170799.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,15,0.3336,169,216,119199,699391,5.9095378317,5.6109588823,5.9095874092,5.9905353178,2004,351.50249501,1056.777942736,1684998000.0,1685170799.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,16,0.3065,181,228,114143,683351,6.0270800662,5.4798314508,6.0271328696,6.0942819409,1970,349.2126903553,1042.7985550126,1685041200.0,1685213999.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,16,0.3056,181,228,114143,683351,6.0270800662,5.4798314508,6.0271328696,6.0942819409,1970,349.2126903553,1042.7985550126,1685041200.0,1685213999.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,17,0.3017,193,240,111249,676756,6.1226168325,5.4255547944,6.1226718683,6.2052430945,1979,344.1814047499,1033.1994094288,1685084400.0,1685257199.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,17,0.3029,193,240,111249,676756,6.1226168325,5.4255547944,6.1226718683,6.2052430945,1979,344.1814047499,1033.1994094288,1685084400.0,1685257199.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,18,0.3203,205,252,103345,672703,6.5476413953,5.3899571458,6.5477047531,6.4055241943,1930,350.6041450777,1087.492526701,1685127600.0,1685300399.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,18,0.3196,205,252,103345,672703,6.5476413953,5.3899571458,6.5477047531,6.4055241943,1930,350.6041450777,1087.492526701,1685127600.0,1685300399.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,19,0.3252,217,264,103494,700317,6.8055925947,5.6103774036,6.8056583537,6.6526287048,1926,365.6998961578,1123.322737348,1685170800.0,1685343599.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,19,0.3247,217,264,103494,700317,6.8055925947,5.6103774036,6.8056583537,6.6526287048,1926,365.6998961578,1123.322737348,1685170800.0,1685343599.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,20,0.318,229,276,106343,761421,7.1995335847,6.098516831,7.1996012864,7.013423068,1930,396.6943005181,1247.4649622079,1685214000.0,1685386799.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,20,0.3177,229,276,106343,761421,7.1995335847,6.098516831,7.1996012864,7.013423068,1930,396.6943005181,1247.4649622079,1685214000.0,1685386799.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,21,0.3139,241,288,109554,763690,7.0114829217,6.1185579328,7.0115469225,6.8902592766,1958,392.3064351379,1228.7368265985,1685257200.0,1685429999.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,21,0.3138,241,288,109554,763690,7.0114829217,6.1185579328,7.0115469225,6.8902592766,1958,392.3064351379,1228.7368265985,1685257200.0,1685429999.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,22,0.3369,253,300,116552,789418,6.8174205505,6.3292284654,6.8174790435,6.7772604752,2053,387.0355577204,1221.4453705274,1685300400.0,1685473199.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,22,0.3365,253,300,116552,789418,6.8174205505,6.3292284654,6.8174790435,6.7772604752,2053,387.0355577204,1221.4453705274,1685300400.0,1685473199.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,23,0.3315,265,312,116349,800746,6.9292215662,6.4218189928,6.9292811222,6.951417616,2077,388.1598459316,1207.8860106798,1685343600.0,1685516399.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,23,0.3309,265,312,116349,800746,6.9292215662,6.4218189928,6.9292811222,6.951417616,2077,388.1598459316,1207.8860106798,1685343600.0,1685516399.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,24,0.3313,277,324,115995,781818,6.7911720333,6.274728776,6.7912305809,6.831486721,2109,373.5144618303,1106.9858012449,1685386800.0,1685559599.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,24,0.3323,277,324,115995,781818,6.7911720333,6.274728776,6.7912305809,6.831486721,2109,373.5144618303,1106.9858012449,1685386800.0,1685559599.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,42,25,0.3284,289,336,115544,797412,6.9519057675,6.3982651224,6.9519659348,7.0804099755,2090,384.3306220096,1118.1581143468,1685430000.0,1685602799.0
E01_tfidf_eb,E01 TF-IDF lexical similarity baseline on EB-NeRD.,TFIDF,ebnerd_cleaned,123,25,0.3279,289,336,115544,797412,6.9519057675,6.3982651224,6.9519659348,7.0804099755,2090,384.3306220096,1118.1581143468,1685430000.0,1685602799.0
E01_tfidf_mind,E01 TF-IDF lexical similarity baseline on MIND.,TFIDF,mind_cleaned,42,1,0.394,1,48,62085,107690,2.5766127084,1.5359186573,2.5766542104,2.6026698322,3702,43.2115072934,241.3621177905,1573257617.0,1573430413.0
E01_tfidf_mind,E01 TF-IDF lexical similarity baseline on MIND.,TFIDF,mind_cleaned,123,1,0.3925,1,48,62085,107690,2.5766127084,1.5359186573,2.5766542104,2.6026698322,3702,43.2115072934,241.3621177905,1573257617.0,1573430413.0
E01_tfidf_mind,E01 TF-IDF lexical similarity baseline on MIND.,TFIDF,mind_cleaned,456,1,0.3956,1,48,62085,107690,2.5766127084,1.5359186573,2.5766542104,2.6026698322,3702,43.2115072934,241.3621177905,1573257617.0,1573430413.0
E01_tfidf_mind,E01 TF-IDF lexical similarity baseline on MIND.,TFIDF,mind_cleaned,789,1,0.3922,1,48,62085,107690,2.5766127084,1.5359186573,2.5766542104,2.6026698322,3702,43.2115072934,241.3621177905,1573257617.0,1573430413.0
E01_tfidf_mind,E01 TF-IDF lexical similarity baseline on MIND.,TFIDF,mind_cleaned,1337,1,0.3912,1,48,62085,107690,2.5766127084,1.5359186573,2.5766542104,2.6026698322,3702,43.2115072934,241.3621177905,1573257617.0,1573430413.0
E01_tfidf_mind,E01 TF-IDF lexical similarity baseline on MIND.,TFIDF,mind_cleaned,42,2,0.3964,13,60,90380,152569,2.4871542377,2.1582782856,2.4871817568,2.4504785559,4360,51.5571100917,376.5397848601,1573300817.0,1573473616.0
E01_tfidf_mind,E01 TF-IDF lexical similarity baseline on MIND.,TFIDF,mind_cleaned,123,2,0.3974,13,60,90380,152569,2.4871542377,2.1582782856,2.4871817568,2.4504785559,4360,51.5571100917,376.5397848601,1573300817.0,1573473616.0
E01_tfidf_mind,E01 TF-IDF lexical similarity baseline on MIND.,TFIDF,mind_cleaned,456,2,0.3977,13,60,90380,152569,2.4871542377,2.1582782856,2.4871817568,2.4504785559,4360,51.5571100917,376.5397848601,1573300817.0,1573473616.0
E01_tfidf_mind,E01 TF-IDF lexical similarity baseline on MIND.,TFIDF,mind_cleaned,789,2,0.3975,13,60,90380,152569,2.4871542377,2.1582782856,2.4871817568,2.4504785559,4360,51.5571100917,376.5397848601,1573300817.0,1573473616.0
E01_tfidf_mind,E01 TF-IDF lexical similarity baseline on MIND.,TFIDF,mind_cleaned,1337,2,0.3972,13,60,90380,152569,2.4871542377,2.1582782856,2.4871817568,2.4504785559,4360,51.5571100917,376.5397848601,1573300817.0,1573473616.0
E01_tfidf_mind,E01 TF-IDF lexical similarity baseline on MIND.,TFIDF,mind_cleaned,42,3,0.3912,25,72,101734,180242,2.6020209566,2.541612259,2.6020465336,2.5755314732,4738,55.8704094555,416.1820944732,1573344022.0,1573516816.0
E01_tfidf_mind,E01 TF-IDF lexical similarity baseline on MIND.,TFIDF,mind_cleaned,123,3,0.3907,25,72,101734,180242,2.6020209566,2.541612259,2.6020465336,2.5755314732,4738,55.8704094555,416.1820944732,1573344022.0,1573516816.0
E01_tfidf_mind,E01 TF-IDF lexical similarity baseline on MIND.,TFIDF,mind_cleaned,456,3,0.391,25,72,101734,180242,2.6020209566,2.541612259,2.6020465336,2.5755314732,4738,55.8704094555,416.1820944732,1573344022.0,1573516816.0
E01_tfidf_mind,E01 TF-IDF lexical similarity baseline on MIND.,TFIDF,mind_cleaned,789,3,0.3914,25,72,101734,180242,2.6020209566,2.541612259,2.6020465336,2.5755314732,4738,55.8704094555,416.1820944732,1573344022.0,1573516816.0
E01_tfidf_mind,E01 TF-IDF lexical similarity baseline on MIND.,TFIDF,mind_cleaned,1337,3,0.3914,25,72,101734,180242,2.6020209566,2.541612259,2.6020465336,2.5755314732,4738,55.8704094555,416.1820944732,1573344022.0,1573516816.0
E01_tfidf_mind,E01 TF-IDF lexical similarity baseline on MIND.,TFIDF,mind_cleaned,42,4,0.3837,37,84,120023,225824,2.8194429401,3.2490782702,2.8194664312,2.9190163072,5155,65.6446168768,459.2655805837,1573387218.0,1573560016.0
